2021;1;МГ;АСТРАХАНСКАЯ;7851;7;42,00;631150
2021;1;МГ;БЕЛГОРОДСКАЯ;7472;130;546,00;631150
2021;1;МГ;ВЛАДИМИРСКАЯ;7492;15;51,12;631150
2021;1;МГ;г.Архангельск;78182;3;16,95;631150
2021;1;МГ;г.Астрахань;78512;20;120,00;631150
2021;1;МГ;г.Владивосток;74232;56;420,00;631150
2021;1;МГ;г.Екатеринбург;73432;11;66,00;631150
2021;1;МГ;г.Иваново;74932;1;4,20;631150
2021;1;МГ;г.Калининград;74012;3;16,80;631150
2021;1;МГ;г.Калуга;74842;1;4,20;631150
2021;1;МГ;г.Красноярск;73912;1;7,22;631150
2021;1;МГ;г.Махачкала;78722;3;18,00;631150
2021;1;МГ;г.Мурманск;78152;19;104,10;631150
2021;1;МГ;г.Н.Новгород;78312;10;42,00;631150
2021;1;МГ;г.Пермь;73422;9;50,40;631150
2021;1;МГ;г.Ростов-на-Дону;78632;2;11,66;631150
2021;1;МГ;г.Рязань;74912;10;42,00;631150
2021;1;МГ;г.Самара;784622;46;595,24;631150
2021;1;МГ;г.Саратов;78452;5;28,00;631150
2021;1;МГ;г.Сургут;73462;6;36,00;631150
2021;1;МГ;г.Тамбов;74752;2;8,40;631150
2021;1;МГ;г.Тверь;74822;13;54,60;631150
2021;1;МГ;г.Томск;73822;3;18,00;631150
2021;1;МГ;г.Тула;74872;2;8,40;631150
2021;1;МГ;г.Тюмень;73452;3;18,00;631150
2021;1;МГ;г.Ульяновск;78422;1;5,60;631150
2021;1;МГ;г.Чебоксары;78352;4;2,96;631150
2021;1;МГ;г.Якутск;74112;2;14,00;631150
2021;1;МГ;г.Ярославль;74852;11;46,20;631150
2021;1;МГ;ИРКУТСКАЯ;7395;7;9,31;631150
2021;1;МГ;КАЛУЖСКАЯ;7484;29;21,26;631150
2021;1;МГ;КОСТРОМСКАЯ;7494;74;310,80;631150
2021;1;МГ;КРАСНОДАРСКИЙ;7861;18;106,56;631150
2021;1;МГ;ЛИПЕЦКАЯ;7474;5;21,00;631150
2021;1;МГ;МОСКОВСКАЯ ОБЛ;7496;105;346,85;631150
2021;1;МГ;НИЖЕГОРОДСКАЯ;7831;3;12,60;631150
2021;1;МГ;ОРЕНБУРГСКАЯ;7353;2;12,00;631150
2021;1;МГ;ПЕНЗЕНСКАЯ;7841;186;781,20;631150
2021;1;МГ;ПЕРМСКИЙ;7342;22;125,40;631150
2021;1;МГ;Россия моб.;79;2372;8529,82;631150
2021;1;МГ;РОСТОВСКАЯ;7863;21;119,07;631150
2021;1;МГ;РЯЗАНСКАЯ;7491;5;21,00;631150
2021;1;МГ;С.ПЕТЕРБУРГ;7812;158;568,80;631150
2021;1;МГ;САМАРСКАЯ;7846;9;75,15;631150
2021;1;МГ;ТАМБОВСКАЯ;7475;2;5,76;631150
2021;1;МГ;ТВЕРСКАЯ;7482;11;43,56;631150
2021;1;МГ;Услуга "800";7800;1155;0,00;631150
2021;1;МГ;ХАБАРОВСКИЙ;7421;7;52,85;631150
2021;1;МГ;ХАНТЫ-МАНСИЙСКИЙ;7346;5;30,00;631150
2021;1;МГ;ЯРОСЛАВСКАЯ;7485;12;50,40;631150
2021;1;МН;Беларусь;375;22;717,42;631150
2021;1;МН;Литва, Моб, Tele2;0;1;27,54;631150
2021;1;МН;Польша;48;46;887,80;631150
2021;1;МН;Румыния, Моб, Cosmote;0;9;247,32;631150
2021;1;МН;Румыния, Моб, Vodafone;0;3;82,44;631150
2021;1;МН;Эстония, Моб, Top Connect;0;27;1000,35;631150
2021;1;ВЗ;Внутризоновая;79;6288;8813,74;631150
