2021;5;МГ;БЕЛГОРОДСКАЯ;7472;36;151,20;30,24;631150
2021;5;МГ;БРЯНСКАЯ;7483;9;37,80;7,56;631150
2021;5;МГ;ВЛАДИМИРСКАЯ;7492;1;4,20;0,84;631150
2021;5;МГ;ВОРОНЕЖСКАЯ;7473;2;8,40;1,68;631150
2021;5;МГ;г.Астрахань;78512;13;78,00;15,60;631150
2021;5;МГ;г.Барнаул;73852;6;42,00;8,40;631150
2021;5;МГ;г.Владивосток;74232;103;772,50;154,50;631150
2021;5;МГ;г.Екатеринбург;73432;36;216,00;43,20;631150
2021;5;МГ;г.Иваново;74932;10;42,00;8,40;631150
2021;5;МГ;г.Ижевск;73412;2;11,20;2,24;631150
2021;5;МГ;г.Калининград;74012;4;22,40;4,48;631150
2021;5;МГ;г.Краснодар;78612;1;5,60;1,12;631150
2021;5;МГ;г.Курган;73522;2;12,00;2,40;631150
2021;5;МГ;г.Мурманск;78152;11;45,50;9,10;631150
2021;5;МГ;г.Омск;73812;2;12,00;2,40;631150
2021;5;МГ;г.Пермь;73422;1;5,60;1,12;631150
2021;5;МГ;г.Петрозаводск;78142;24;134,40;26,88;631150
2021;5;МГ;г.Ростов-на-Дону;78632;13;75,79;15,16;631150
2021;5;МГ;г.Рязань;74912;1;4,20;0,84;631150
2021;5;МГ;г.Самара;784622;5;64,70;12,94;631150
2021;5;МГ;г.Саратов;78452;3;16,80;3,36;631150
2021;5;МГ;г.Тверь;74822;13;54,60;10,92;631150
2021;5;МГ;г.Тюмень;73452;8;48,00;9,60;631150
2021;5;МГ;г.Чебоксары;78352;5;21,00;4,20;631150
2021;5;МГ;г.Челябинск;73512;8;48,00;9,60;631150
2021;5;МГ;г.Якутск;74112;2;14,00;2,80;631150
2021;5;МГ;г.Ярославль;74852;8;33,60;6,72;631150
2021;5;МГ;ИВАНОВСКАЯ;7493;17;12,47;2,49;631150
2021;5;МГ;КАЛУЖСКАЯ;7484;48;35,20;7,04;631150
2021;5;МГ;КАРЕЛИЯ;7814;4;22,40;4,48;631150
2021;5;МГ;КЕМЕРОВСКАЯ;7384;3;18,00;3,60;631150
2021;5;МГ;КОСТРОМСКАЯ;7494;113;474,60;94,92;631150
2021;5;МГ;КРАСНОДАРСКИЙ;7861;19;112,48;22,50;631150
2021;5;МГ;МОСКОВСКАЯ ОБЛ;7496;40;134,75;26,95;631150
2021;5;МГ;НАБЕРЕЖНЫЕ ЧЕЛНЫ;7855;6;34,62;6,92;631150
2021;5;МГ;НИЖЕГОРОДСКАЯ;7831;32;134,40;26,88;631150
2021;5;МГ;ОРЛОВСКАЯ;7486;16;67,20;13,44;631150
2021;5;МГ;ПЕНЗЕНСКАЯ;7841;41;172,20;34,44;631150
2021;5;МГ;ПЕРМСКИЙ;7342;2;11,40;2,28;631150
2021;5;МГ;ПРИМОРСКИЙ;7423;3;22,50;4,50;631150
2021;5;МГ;Республика Крым;7365;11;83,82;16,76;631150
2021;5;МГ;Россия моб.;79;1465;7278,35;1455,67;631150
2021;5;МГ;РОСТОВСКАЯ;7863;19;107,73;21,55;631150
2021;5;МГ;С.ПЕТЕРБУРГ;7812;132;475,20;95,04;631150
2021;5;МГ;САМАРСКАЯ;7846;2;16,70;3,34;631150
2021;5;МГ;САХАЛИНСКАЯ;7424;10;75,00;15,00;631150
2021;5;МГ;ТАТАРСТАН;7843;18;133,38;26,68;631150
2021;5;МГ;ТУЛЬСКАЯ;7487;9;37,80;7,56;631150
2021;5;МГ;Услуга "800";7800;773;0,00;0,00;631150
2021;5;МГ;ХАНТЫ-МАНСИЙСКИЙ;7346;6;36,00;7,20;631150
2021;5;МГ;ЧЕРЕПОВЕЦ;78202;14;58,80;11,76;631150
2021;5;МГ;ЯРОСЛАВСКАЯ;7485;47;197,40;39,48;631150
2021;5;МН;Беларусь;375;11;358,69;71,74;631150
2021;5;МН;Испания, Моб, Vodafone;0;7;193,62;38,72;631150
2021;5;МН;Китай, Моб, China Mobile;0;11;457,16;91,43;631150
2021;5;МН;Нидерланды, Моб, KPN;0;4;110,20;22,04;631150
2021;5;МН;Польша;48;55;1061,50;212,30;631150
2021;5;МН;США;1;13;367,12;73,42;631150
2021;5;МН;Чехия, Моб, T-Mobile;0;6;172,38;34,48;631150
2021;5;МН;Чехия, Моб, Vodafone;0;62;1915,18;383,04;631150
2021;5;ВЗ;Внутризоновая;79;7394;10589,42;2117,88;631150
