2020;12;МГ;БЕЛГОРОДСКАЯ;7472;62;260,40;52,08;578616
2020;12;МГ;ВЛАДИМИРСКАЯ;7492;6;25,20;5,04;578616
2020;12;МГ;г.Астрахань;78512;41;246,00;49,20;578616
2020;12;МГ;г.Владивосток;74232;56;420,00;84,00;578616
2020;12;МГ;г.Владикавказ;78672;2;12,00;2,40;578616
2020;12;МГ;г.Воронеж;74732;4;16,80;3,36;578616
2020;12;МГ;г.Екатеринбург;73432;90;540,00;108,00;578616
2020;12;МГ;г.Иркутск;73952;2;14,38;2,88;578616
2020;12;МГ;г.Казань;78432;2;13,22;2,64;578616
2020;12;МГ;г.Калининград;74012;6;33,60;6,72;578616
2020;12;МГ;г.Калуга;74842;5;21,00;4,20;578616
2020;12;МГ;г.Кемерово;73842;5;30,00;6,00;578616
2020;12;МГ;г.Киров;78332;5;28,00;5,60;578616
2020;12;МГ;г.Кострома;74942;3;12,60;2,52;578616
2020;12;МГ;г.Красноярск;73912;3;21,66;4,33;578616
2020;12;МГ;г.Курган;73522;8;48,00;9,60;578616
2020;12;МГ;г.Махачкала;78722;2;12,00;2,40;578616
2020;12;МГ;г.Н.Новгород;78312;18;75,60;15,12;578616
2020;12;МГ;г.Новосибирск;73832;4;24,00;4,80;578616
2020;12;МГ;г.Оренбург;73532;18;109,44;21,89;578616
2020;12;МГ;г.Пермь;73422;12;67,20;13,44;578616
2020;12;МГ;г.Ростов-на-Дону;78632;16;93,28;18,66;578616
2020;12;МГ;г.Рязань;74912;6;25,20;5,04;578616
2020;12;МГ;г.Самара;784622;89;1151,66;230,33;578616
2020;12;МГ;г.Севастополь;7869;2;12,00;2,40;578616
2020;12;МГ;г.Смоленск;74812;5;21,30;4,26;578616
2020;12;МГ;г.Тамбов;74752;3;12,60;2,52;578616
2020;12;МГ;г.Тверь;74822;5;21,00;4,20;578616
2020;12;МГ;г.Томск;73822;4;24,00;4,80;578616
2020;12;МГ;г.Тула;74872;6;25,20;5,04;578616
2020;12;МГ;г.Тюмень;73452;17;102,00;20,40;578616
2020;12;МГ;г.Ульяновск;78422;48;268,80;53,76;578616
2020;12;МГ;г.Хабаровск;74212;5;37,50;7,50;578616
2020;12;МГ;г.Чебоксары;78352;4;16,80;3,36;578616
2020;12;МГ;г.Челябинск;73512;18;108,00;21,60;578616
2020;12;МГ;г.Ярославль;74852;26;109,20;21,84;578616
2020;12;МГ;ИРКУТСКАЯ;7395;49;65,17;13,03;578616
2020;12;МГ;КАЛУЖСКАЯ;7484;192;151,20;30,24;578616
2020;12;МГ;КЕМЕРОВСКАЯ;7384;7;42,00;8,40;578616
2020;12;МГ;КОСТРОМСКАЯ;7494;73;306,60;61,32;578616
2020;12;МГ;КРАСНОДАРСКИЙ;7861;27;159,84;31,97;578616
2020;12;МГ;Ленинградская обл.;7813;14;78,40;15,68;578616
2020;12;МГ;МОСКОВСКАЯ ОБЛ;7496;112;392,00;78,40;578616
2020;12;МГ;НАБЕРЕЖНЫЕ ЧЕЛНЫ;7855;2;11,54;2,31;578616
2020;12;МГ;НИЖЕГОРОДСКАЯ;7831;68;285,60;57,12;578616
2020;12;МГ;НОВГОРОДСКАЯ;7816;2;8,40;1,68;578616
2020;12;МГ;ПЕНЗЕНСКАЯ;7841;58;243,60;48,72;578616
2020;12;МГ;ПЕРМСКИЙ;7342;11;62,70;12,54;578616
2020;12;МГ;ПРИМОРСКИЙ;7423;1;7,50;1,50;578616
2020;12;МГ;ПСКОВСКАЯ;7811;1;5,67;1,13;578616
2020;12;МГ;ПЯТИГОРСК;7879;2;12,16;2,43;578616
2020;12;МГ;Россия моб.;79;2380;10358,72;2071,75;578616
2020;12;МГ;РОСТОВСКАЯ;7863;19;107,73;21,55;578616
2020;12;МГ;С.ПЕТЕРБУРГ;7812;145;508,76;101,75;578616
2020;12;МГ;САМАРСКАЯ;7846;13;108,55;21,71;578616
2020;12;МГ;САРАТОВСКАЯ;7845;7;39,20;7,84;578616
2020;12;МГ;САХАЛИНСКАЯ;7424;8;60,00;12,00;578616
2020;12;МГ;СВЕРДЛОВСКАЯ;7343;21;126,00;25,20;578616
2020;12;МГ;ТВЕРСКАЯ;7482;57;239,40;47,88;578616
2020;12;МГ;ТУЛЬСКАЯ;7487;9;37,80;7,56;578616
2020;12;МГ;ТЮМЕНСКАЯ;7345;3;18,00;3,60;578616
2020;12;МГ;Услуга "800";7800;1470;0,00;0,00;578616
2020;12;МГ;ХАКАССИЯ;7390;3;21,00;4,20;578616
2020;12;МГ;ХАНТЫ-МАНСИЙСКИЙ;7346;17;102,00;20,40;578616
2020;12;МГ;ЧЕЛЯБИНСКАЯ;7351;10;60,00;12,00;578616
2020;12;МГ;ЯРОСЛАВСКАЯ;7485;38;159,60;31,92;578616
2020;12;МН;Беларусь;375;29;945,69;189,14;578616
2020;12;МН;Беларусь, Моб, Velcom;0;2;64,50;12,90;578616
2020;12;МН;Китай, Моб, China Mobile;0;1;41,56;8,31;578616
2020;12;МН;Латвия, Рига;37167;2;36,22;7,24;578616
2020;12;МН;Польша;48;62;1196,60;239,32;578616
2020;12;ВЗ;Внутризоновая;79;9885;13960,91;2792,18;578616
