2022;3;МГ;Алтайский край;7385;2;12,00;2,40;631150
2022;3;МГ;Амурская область;7416;1;7,50;1,50;631150
2022;3;МГ;Архангельская область;7818;4;22,40;4,48;631150
2022;3;МГ;Белгородская область;7472;57;239,40;47,88;631150
2022;3;МГ;Владимирская область;7492;20;84,00;16,80;631150
2022;3;МГ;Волгоградская область;7844;3;16,80;3,36;631150
2022;3;МГ;Вологодская область;7817;1;4,20;0,84;631150
2022;3;МГ;Воронежская область;7473;1;4,20;0,84;631150
2022;3;МГ;г.Архангельск;78182;4;22,40;4,48;631150
2022;3;МГ;г.Астрахань;78512;31;186,00;37,20;631150
2022;3;МГ;г.Барнаул;73852;4;28,00;5,60;631150
2022;3;МГ;г.Белгород;74722;21;88,20;17,64;631150
2022;3;МГ;г.Благовещенск;74162;9;67,50;13,50;631150
2022;3;МГ;г.Брянск;74832;5;14,40;2,88;631150
2022;3;МГ;г.Владивосток;0;66;495,00;99,00;631150
2022;3;МГ;г.Владимир;74922;1;4,20;0,84;631150
2022;3;МГ;г.Волгоград;78442;5;20,20;4,04;631150
2022;3;МГ;г.Вологда;78172;3;12,60;2,52;631150
2022;3;МГ;г.Воронеж;0;6;25,20;5,04;631150
2022;3;МГ;г.Екатеринбург;73432;50;225,15;45,03;631150
2022;3;МГ;г.Ижевск;73412;2;11,20;2,24;631150
2022;3;МГ;г.Иркутск;73952;2;14,00;2,80;631150
2022;3;МГ;г.Йошкар-Ола;78362;9;50,40;10,08;631150
2022;3;МГ;г.Казань;78432;15;84,00;16,80;631150
2022;3;МГ;г.Калининград;74012;8;44,80;8,96;631150
2022;3;МГ;г.Киров;78332;2;11,20;2,24;631150
2022;3;МГ;г.Кострома;74942;2;5,00;1,00;631150
2022;3;МГ;г.Краснодар;0;97;371,68;74,34;631150
2022;3;МГ;г.Красноярск;0;7;49,00;9,80;631150
2022;3;МГ;г.Курган;73522;6;36,00;7,20;631150
2022;3;МГ;г.Мурманск;78152;21;126,00;25,20;631150
2022;3;МГ;г.Набережные Челны;0;30;103,68;20,74;631150
2022;3;МГ;г.Нальчик;78662;4;24,00;4,80;631150
2022;3;МГ;г.Нижний Новгород;0;42;163,28;32,66;631150
2022;3;МГ;г.Новгород;78162;17;71,40;14,28;631150
2022;3;МГ;г.Новосибирск;73832;3;18,00;3,60;631150
2022;3;МГ;г.Омск;73812;6;36,00;7,20;631150
2022;3;МГ;г.Орёл;74862;11;46,20;9,24;631150
2022;3;МГ;г.Пермь;73422;137;97,88;19,58;631150
2022;3;МГ;г.Петропавловск-Камчатский;74152;5;37,50;7,50;631150
2022;3;МГ;г.Псков;0;9;25,60;5,12;631150
2022;3;МГ;г.Пятигорск;7879;6;36,00;7,20;631150
2022;3;МГ;г.Ростов-на-Дону;0;27;140,48;28,10;631150
2022;3;МГ;г.Рязань;74912;4;16,80;3,36;631150
2022;3;МГ;г.Самара;784622;67;411,76;82,35;631150
2022;3;МГ;г.Санкт-Петербург;7812;291;879,41;175,88;631150
2022;3;МГ;г.Санкт-Петербург.;0;167;557,79;111,56;631150
2022;3;МГ;г.Саратов;78452;26;143,20;28,64;631150
2022;3;МГ;г.Смоленск;74812;16;32,00;6,40;631150
2022;3;МГ;г.Сочи;7862;8;44,80;8,96;631150
2022;3;МГ;г.Сургут;73462;8;48,00;9,60;631150
2022;3;МГ;г.Сыктывкар;78212;11;61,60;12,32;631150
2022;3;МГ;г.Тверь;74822;3;9,96;1,99;631150
2022;3;МГ;г.Тольятти;0;6;5,40;1,08;631150
2022;3;МГ;г.Тюмень;73452;9;54,00;10,80;631150
2022;3;МГ;г.Ульяновск;78422;6;28,99;5,80;631150
2022;3;МГ;г.Уфа;73472;11;61,60;12,32;631150
