2021;9;МГ;БЕЛГОРОДСКАЯ;7472;88;369,60;631150
2021;9;МГ;г.Архангельск;78182;2;11,30;631150
2021;9;МГ;г.Астрахань;78512;3;18,00;631150
2021;9;МГ;г.Брянск;74832;3;12,60;631150
2021;9;МГ;г.Владивосток;74232;97;727,50;631150
2021;9;МГ;г.Вологда;78172;1;2,88;631150
2021;9;МГ;г.Воронеж;74732;2;8,40;631150
2021;9;МГ;г.Екатеринбург;73432;146;876,00;631150
2021;9;МГ;г.Калининград;74012;3;16,80;631150
2021;9;МГ;г.Киров;78332;1;5,60;631150
2021;9;МГ;г.Краснодар;78612;2;11,20;631150
2021;9;МГ;г.Мурманск;78152;16;96,00;631150
2021;9;МГ;г.Н.Новгород;78312;13;48,00;631150
2021;9;МГ;г.Новосибирск;73832;4;24,00;631150
2021;9;МГ;г.Пенза;78412;20;84,00;631150
2021;9;МГ;г.Пермь;73422;4;22,40;631150
2021;9;МГ;г.Ростов-на-Дону;78632;8;44,14;631150
2021;9;МГ;г.Рязань;74912;9;35,16;631150
2021;9;МГ;г.Самара;784622;27;349,38;631150
2021;9;МГ;г.Саратов;78452;6;33,60;631150
2021;9;МГ;г.Томск;73822;5;30,00;631150
2021;9;МГ;г.Ульяновск;78422;2;11,20;631150
2021;9;МГ;г.Уфа;73472;4;22,64;631150
2021;9;МГ;г.Хабаровск;74212;1;7,50;631150
2021;9;МГ;г.Чебоксары;78352;1;4,20;631150
2021;9;МГ;г.Челябинск;73512;11;66,00;631150
2021;9;МГ;г.Ярославль;74852;4;16,80;631150
2021;9;МГ;КАЛУЖСКАЯ;7484;143;108,34;631150
2021;9;МГ;КАМЧАТСКАЯ;7415;1;7,50;631150
2021;9;МГ;КИРОВСКАЯ;7833;2;11,20;631150
2021;9;МГ;КОСТРОМСКАЯ;7494;99;415,80;631150
2021;9;МГ;КРАСНОДАРСКИЙ;7861;14;82,88;631150
2021;9;МГ;ЛИПЕЦКАЯ;7474;3;12,60;631150
2021;9;МГ;МАРИЙ ЭЛ;7836;3;13,20;631150
2021;9;МГ;МОСКОВСКАЯ ОБЛ;7496;76;266,00;631150
2021;9;МГ;НИЖЕГОРОДСКАЯ;7831;1;4,20;631150
2021;9;МГ;ПЕРМСКИЙ;7342;13;74,10;631150
2021;9;МГ;ПРИМОРСКИЙ;7423;3;22,50;631150
2021;9;МГ;Россия моб.;79;1209;6518,66;631150
2021;9;МГ;РОСТОВСКАЯ;7863;11;61,16;631150
2021;9;МГ;РЯЗАНСКАЯ;7491;3;12,60;631150
2021;9;МГ;С.ПЕТЕРБУРГ;7812;211;759,60;631150
2021;9;МГ;САМАРСКАЯ;7846;19;158,65;631150
2021;9;МГ;ТАТАРСТАН;7843;5;37,05;631150
2021;9;МГ;ТВЕРСКАЯ;7482;8;33,60;631150
2021;9;МГ;Услуга "800";7800;698;0,00;631150
2021;9;МГ;ХАНТЫ-МАНСИЙСКИЙ;7346;11;66,00;631150
2021;9;МГ;ЧЕРЕПОВЕЦ;78202;9;37,80;631150
2021;9;МГ;ЯРОСЛАВСКАЯ;7485;1;4,20;631150
2021;9;МН;Армения, Ереван;37410;5;144,30;631150
2021;9;МН;Беларусь, Минск;0;10;322,50;631150
2021;9;МН;Польша;48;23;443,90;631150
2021;9;МН;Польша, Варшава;4822;9;162,63;631150
2021;9;МН;Румыния, Бухарест;4021;4;111,20;631150
2021;9;ВЗ;Внутризоновая;79;6358;9503,82;631150
